,ftd_date,count,volume
0,2025-11-29,1.3333333333333333,1044.4161801501452
1,2025-11-30,1.111111111111111,497.54137768247705
2,2025-12-01,1.148148148148148,620.7403891710262
3,2025-12-02,1.1975308641975306,720.8993156678829
4,2025-12-03,1.1522633744855966,613.0603608404621
5,2025-12-04,1.1659807956104251,651.5666885597904
6,2025-12-05,1.171925011431184,661.8421216893785
7,2025-12-06,1.1633897271757352,642.1563903632103
8,2025-12-07,1.1670985114057815,651.855066870793
9,2025-12-08,1.1674710833375668,651.9511929744607
10,2025-12-09,1.1659864406396945,648.6542167361548
11,2025-12-10,1.1668520117943475,650.8201588604696
12,2025-12-11,1.166769845257203,650.475189523695
13,2025-12-12,1.166536099230415,649.9831883734398
14,2025-12-13,1.166719318760655,650.4261789192016
15,2025-12-14,1.1666750877494243,650.2948522721122
16,2025-12-15,1.1666435019134982,650.2347398549178
17,2025-12-16,1.166679302807859,650.3185903487438
18,2025-12-17,1.166665964156927,650.2827274919246
19,2025-12-18,1.1666629229594279,650.2786858985287
20,2025-12-19,1.1666693966414046,650.2933345797323
21,2025-12-20,1.1666660945859197,650.2849159900619
22,2025-12-21,1.1666661380622507,650.285645489441
23,2025-12-22,1.1666672097631918,650.2879653530784
24,2025-12-23,1.1666664808037874,650.2861756108605
25,2025-12-24,1.1666666095430767,650.28659548446
26,2025-12-25,1.166666766703352,650.2869121494664
27,2025-12-26,1.1666666190167385,650.2865610815957
28,2025-12-27,1.1666666650877222,650.2866895718407
29,2025-12-28,1.166666683602604,650.2867209343009
